REQUEST_ID,USER_ID,REQUEST_TYPE,CREATED_DATE,COMPLETED_DATE,STATUS,PRIORITY
4189,2473,Account Update,3/14/2024,,In Progress,High
4190,3990,Refund Request,4/3/2024,4/8/2024,Closed,High
4191,2387,Account Update,5/2/2024,,In Progress,Low
4192,2899,Account Update,5/11/2024,,In Progress,High
4193,3504,Refund Request,5/28/2024,5/31/2024,Closed,Medium
4194,3772,Refund Request,5/3/2024,,Open,Medium
4195,4799,Account Update,1/30/2024,2/1/2024,Closed,Medium
4196,2249,Technical Bug,6/9/2024,,Open,Low
4197,1981,Refund Request,2/12/2024,,Open,Low
4198,2154,Login Issue,1/2/2024,,Open,High
4199,1587,Payment Issue,3/27/2024,4/1/2024,Closed,Medium
4200,1475,Technical Bug,6/7/2024,6/15/2024,Closed,High
4201,2821,Refund Request,5/11/2024,5/13/2024,Closed,Low
4202,1985,Refund Request,2/16/2024,2/22/2024,Closed,Low
4203,4348,Technical Bug,3/24/2024,,Open,Low
4204,3203,Payment Issue,3/29/2024,4/1/2024,Closed,Medium
4205,4831,Account Update,2/14/2024,2/22/2024,Closed,High
4206,2241,Login Issue,3/5/2024,,Open,Low
4207,1189,Refund Request,1/6/2024,1/12/2024,Closed,Medium
4208,2440,Payment Issue,1/7/2024,1/15/2024,Closed,Medium
4209,1980,Login Issue,6/27/2024,,Open,Medium
4210,2698,Technical Bug,1/18/2024,,Open,Medium
4211,2715,Refund Request,4/28/2024,,In Progress,Medium
4212,3593,Account Update,2/10/2024,,Open,Medium
4213,1040,Technical Bug,4/16/2024,4/25/2024,Closed,Low
4214,3354,Refund Request,3/9/2024,,In Progress,High
4215,1942,Payment Issue,1/25/2024,2/2/2024,Closed,High
4216,1337,Login Issue,2/25/2024,,Open,Low
4217,2337,Login Issue,1/1/2024,,In Progress,Medium
4218,2098,Refund Request,5/10/2024,5/16/2024,Closed,Medium
4219,4000,Technical Bug,2/23/2024,2/28/2024,Closed,High
4220,3326,Account Update,3/21/2024,3/23/2024,Closed,Low
4221,4247,Payment Issue,6/8/2024,6/17/2024,Closed,Medium
4222,1895,Refund Request,5/9/2024,,In Progress,Low
4223,4733,Payment Issue,1/8/2024,,In Progress,Low
4224,3320,Login Issue,4/18/2024,4/27/2024,Closed,Medium
4225,3884,Account Update,2/22/2024,,In Progress,High
4226,3667,Payment Issue,2/13/2024,,In Progress,Medium
4227,2674,Refund Request,1/28/2024,,In Progress,Medium
4228,3909,Account Update,5/26/2024,5/29/2024,Closed,Medium
4229,4854,Technical Bug,5/27/2024,,Open,High
4230,4930,Refund Request,2/4/2024,2/14/2024,Closed,Medium
4231,1930,Payment Issue,5/26/2024,,Open,Low
4232,1288,Account Update,4/13/2024,4/19/2024,Closed,High
4233,1723,Refund Request,3/3/2024,,Open,Low
4234,3940,Account Update,3/22/2024,,In Progress,Low
4235,3319,Account Update,1/7/2024,1/9/2024,Closed,Medium
4236,2953,Account Update,6/3/2024,6/13/2024,Closed,Medium
4237,2089,Payment Issue,2/8/2024,2/13/2024,Closed,Medium
4238,1482,Refund Request,1/30/2024,,Open,High
4239,1935,Login Issue,1/23/2024,1/28/2024,Closed,Low
4240,3295,Login Issue,3/24/2024,3/26/2024,Closed,Low
4241,1155,Payment Issue,5/30/2024,,In Progress,Low
4242,2070,Payment Issue,2/16/2024,,Open,Low
4243,2958,Account Update,6/24/2024,,Open,Medium
4244,3501,Refund Request,4/4/2024,4/12/2024,Closed,Low
4245,3248,Refund Request,3/3/2024,,Open,High
4246,2683,Technical Bug,4/29/2024,,Open,Medium
4247,1123,Technical Bug,5/16/2024,,Open,Medium
4248,3048,Login Issue,5/30/2024,6/7/2024,Closed,Low
4249,1967,Technical Bug,4/26/2024,,Open,Medium
4250,4830,Technical Bug,6/23/2024,6/29/2024,Closed,Medium
4251,1854,Login Issue,3/27/2024,,In Progress,Low
4252,1639,Login Issue,3/14/2024,3/24/2024,Closed,Medium
4253,3238,Technical Bug,3/6/2024,3/8/2024,Closed,Low
4254,2602,Refund Request,2/6/2024,2/11/2024,Closed,High
4255,3563,Technical Bug,5/4/2024,,Open,Medium
4256,1441,Account Update,6/14/2024,,Open,High
4257,2944,Account Update,1/1/2024,,Open,Medium
4258,2838,Account Update,6/24/2024,7/4/2024,Closed,Medium
4259,2829,Payment Issue,3/22/2024,3/27/2024,Closed,Medium
4260,3190,Account Update,2/4/2024,,In Progress,High
4261,4262,Refund Request,3/11/2024,,In Progress,Medium
4262,1532,Payment Issue,4/17/2024,,Open,Medium
4263,3274,Payment Issue,3/26/2024,3/28/2024,Closed,Low
4264,2336,Account Update,1/25/2024,,Open,Low
4265,4700,Technical Bug,2/11/2024,2/19/2024,Closed,Low
4266,1948,Login Issue,5/30/2024,,Open,Medium
4267,4373,Technical Bug,1/9/2024,,In Progress,Low
4268,4725,Technical Bug,6/3/2024,,In Progress,Medium
4269,3019,Payment Issue,2/20/2024,,Open,Low
4270,1459,Payment Issue,2/26/2024,2/28/2024,Closed,Low
4271,4472,Payment Issue,3/22/2024,3/26/2024,Closed,Medium
4272,1550,Refund Request,6/12/2024,6/20/2024,Closed,Low
4273,1392,Refund Request,6/10/2024,6/20/2024,Closed,Medium
4274,4938,Login Issue,1/13/2024,1/17/2024,Closed,Medium
4275,2787,Payment Issue,6/22/2024,,In Progress,Low
4276,1844,Account Update,6/28/2024,7/6/2024,Closed,High
4277,4278,Payment Issue,1/28/2024,2/7/2024,Closed,Medium
4278,3257,Refund Request,3/26/2024,,In Progress,Medium
4279,2138,Payment Issue,4/20/2024,,In Progress,High
4280,4808,Refund Request,6/6/2024,6/13/2024,Closed,Low
4281,1645,Payment Issue,2/14/2024,,Open,Low
4282,4322,Account Update,2/7/2024,2/13/2024,Closed,Medium
4283,3266,Login Issue,1/20/2024,,In Progress,Medium
4284,3454,Account Update,4/6/2024,,Open,Low
4285,2466,Refund Request,6/23/2024,6/26/2024,Closed,Low
4286,4674,Technical Bug,4/11/2024,,Open,Medium
4287,2377,Account Update,2/28/2024,3/1/2024,Closed,Low
4288,3935,Payment Issue,5/21/2024,,In Progress,Low
4289,3605,Login Issue,2/11/2024,2/19/2024,Closed,Low
4290,3597,Payment Issue,2/28/2024,3/4/2024,Closed,Medium
4291,1141,Payment Issue,1/8/2024,,In Progress,Low
4292,3659,Account Update,2/26/2024,,Open,Medium
4293,1500,Login Issue,5/29/2024,,In Progress,High
4294,1839,Technical Bug,4/11/2024,4/18/2024,Closed,Medium
4295,3749,Payment Issue,3/24/2024,3/27/2024,Closed,High
4296,4618,Login Issue,1/21/2024,1/31/2024,Closed,Medium
4297,2682,Technical Bug,5/7/2024,5/12/2024,Closed,Medium
4298,2565,Payment Issue,6/4/2024,,In Progress,Low
4299,3046,Login Issue,2/18/2024,,In Progress,Low
4300,4917,Account Update,5/30/2024,,In Progress,Low
4301,2530,Payment Issue,2/23/2024,,Open,Low
4302,1595,Payment Issue,5/30/2024,6/6/2024,Closed,High
4303,2904,Login Issue,3/8/2024,3/16/2024,Closed,High
4304,1280,Payment Issue,2/15/2024,,In Progress,Low
4305,1423,Technical Bug,6/4/2024,6/9/2024,Closed,Medium
4306,3903,Payment Issue,4/4/2024,,In Progress,Medium
4307,1269,Refund Request,4/6/2024,,In Progress,Medium
4308,1153,Technical Bug,2/19/2024,2/26/2024,Closed,Medium
4309,3661,Login Issue,3/23/2024,,In Progress,Low
4310,2750,Technical Bug,3/3/2024,,In Progress,Medium
4311,1661,Refund Request,1/10/2024,,In Progress,Medium
4312,2967,Refund Request,3/29/2024,4/2/2024,Closed,Medium
4313,1082,Payment Issue,6/13/2024,,In Progress,Medium
4314,4693,Payment Issue,5/20/2024,,Open,High
4315,3994,Account Update,3/10/2024,3/14/2024,Closed,High
4316,3946,Technical Bug,1/30/2024,,Open,Medium
4317,2449,Account Update,3/20/2024,,Open,Low
4318,2298,Refund Request,3/12/2024,,In Progress,Medium
4319,4784,Payment Issue,5/18/2024,5/23/2024,Closed,Medium
4320,3331,Payment Issue,5/2/2024,,Open,Low
4321,1979,Payment Issue,5/8/2024,5/13/2024,Closed,Medium
4322,3220,Login Issue,5/25/2024,,In Progress,Low
4323,4398,Refund Request,4/9/2024,,In Progress,Low
4324,4789,Payment Issue,1/11/2024,,Open,Low
4325,4134,Refund Request,3/24/2024,,In Progress,Low
4326,4144,Payment Issue,5/17/2024,5/25/2024,Closed,Medium
4327,3810,Technical Bug,6/24/2024,7/3/2024,Closed,High
4328,2659,Refund Request,3/1/2024,3/10/2024,Closed,Medium
4329,2398,Account Update,5/17/2024,,In Progress,Medium
4330,1632,Login Issue,4/10/2024,,In Progress,Medium
4331,2531,Account Update,5/1/2024,,Open,Low
4332,1786,Refund Request,2/29/2024,3/4/2024,Closed,Low
4333,3990,Payment Issue,4/23/2024,5/1/2024,Closed,Low
4334,4059,Refund Request,5/29/2024,6/1/2024,Closed,Medium
4335,1397,Login Issue,3/15/2024,3/20/2024,Closed,Medium
4336,2143,Refund Request,4/8/2024,4/9/2024,Closed,Low
4337,1933,Payment Issue,1/9/2024,1/18/2024,Closed,Medium
4338,2460,Account Update,5/22/2024,,Open,High
4339,2852,Technical Bug,3/23/2024,3/29/2024,Closed,Low
4340,3723,Account Update,2/6/2024,2/15/2024,Closed,Medium
4341,3983,Payment Issue,3/10/2024,3/18/2024,Closed,Low
4342,3512,Payment Issue,6/20/2024,,In Progress,Medium
4343,1285,Login Issue,5/10/2024,,Open,Medium
4344,1264,Refund Request,1/10/2024,1/14/2024,Closed,Medium
4345,3367,Refund Request,5/11/2024,5/14/2024,Closed,Medium
4346,3720,Account Update,2/25/2024,,Open,Medium
4347,4447,Technical Bug,6/16/2024,,Open,Low
4348,3867,Technical Bug,2/2/2024,,In Progress,Low
4349,3136,Login Issue,6/9/2024,6/12/2024,Closed,Medium
4350,2677,Payment Issue,5/28/2024,6/1/2024,Closed,Low
4351,2226,Login Issue,4/12/2024,4/18/2024,Closed,Low
4352,1820,Refund Request,4/28/2024,,In Progress,Low
4353,2762,Payment Issue,2/14/2024,2/22/2024,Closed,Low
4354,4048,Login Issue,2/26/2024,,In Progress,Low
4355,3381,Account Update,6/16/2024,6/22/2024,Closed,Medium
4356,3269,Refund Request,5/5/2024,5/14/2024,Closed,Low
4357,1040,Technical Bug,5/6/2024,,Open,Medium
4358,2731,Login Issue,1/10/2024,,In Progress,Medium
4359,1067,Refund Request,3/14/2024,3/19/2024,Closed,High
4360,1987,Refund Request,3/6/2024,3/13/2024,Closed,Medium
4361,2799,Technical Bug,4/11/2024,,Open,High
4362,3561,Technical Bug,3/25/2024,3/29/2024,Closed,Low
4363,4944,Technical Bug,6/6/2024,,Open,Medium
4364,4708,Login Issue,3/22/2024,3/30/2024,Closed,Low
4365,4693,Technical Bug,2/4/2024,,In Progress,Medium
4366,2621,Account Update,2/22/2024,3/1/2024,Closed,Low
4367,2655,Refund Request,6/15/2024,,Open,Low
4368,4198,Technical Bug,4/21/2024,,In Progress,Low
4369,2278,Refund Request,1/22/2024,,In Progress,High
4370,1694,Payment Issue,3/7/2024,3/17/2024,Closed,Low
4371,4087,Payment Issue,4/9/2024,4/16/2024,Closed,Medium
4372,3524,Technical Bug,3/20/2024,,In Progress,High
4373,2085,Refund Request,4/9/2024,4/12/2024,Closed,Low
4374,3928,Payment Issue,3/15/2024,3/25/2024,Closed,High
4375,3479,Technical Bug,4/29/2024,5/8/2024,Closed,Low
4376,2693,Refund Request,1/17/2024,,Open,High
4377,3315,Technical Bug,5/26/2024,,In Progress,High
4378,2058,Refund Request,3/12/2024,3/15/2024,Closed,High
4379,1778,Payment Issue,5/3/2024,5/8/2024,Closed,Medium
4380,4647,Technical Bug,3/30/2024,,Open,High
4381,1493,Payment Issue,2/20/2024,2/26/2024,Closed,Low
4382,2585,Technical Bug,6/24/2024,6/30/2024,Closed,Medium
4383,2492,Login Issue,2/26/2024,3/6/2024,Closed,Low
4384,2790,Payment Issue,5/17/2024,5/24/2024,Closed,Low
4385,1660,Payment Issue,2/1/2024,,Open,Medium
4386,2348,Account Update,3/19/2024,,Open,Low
4387,2327,Payment Issue,5/2/2024,5/11/2024,Closed,High
4388,2299,Refund Request,5/1/2024,5/5/2024,Closed,Medium
4389,4940,Technical Bug,3/8/2024,,Open,High
4390,2986,Login Issue,1/28/2024,,Open,High
4391,4755,Refund Request,5/11/2024,,In Progress,Medium
4392,4060,Refund Request,3/17/2024,,Open,Low
4393,3044,Refund Request,5/19/2024,,In Progress,Medium
4394,4272,Refund Request,1/15/2024,1/25/2024,Closed,Low
4395,4516,Login Issue,1/29/2024,2/8/2024,Closed,Low
4396,2928,Account Update,3/27/2024,,Open,Low
4397,2347,Payment Issue,1/13/2024,,In Progress,Medium
4398,2058,Refund Request,2/7/2024,,Open,Low
4399,1976,Payment Issue,4/19/2024,4/22/2024,Closed,Medium
4400,1481,Payment Issue,2/4/2024,,Open,Medium
4401,1727,Refund Request,6/16/2024,,In Progress,Low
4402,3527,Account Update,3/16/2024,,In Progress,Medium
4403,4136,Payment Issue,4/19/2024,4/27/2024,Closed,Medium
4404,2031,Technical Bug,1/5/2024,1/14/2024,Closed,High
4405,4372,Payment Issue,1/2/2024,1/9/2024,Closed,Low
4406,1342,Refund Request,1/30/2024,,In Progress,Medium
4407,4502,Login Issue,4/8/2024,4/9/2024,Closed,Medium
4408,2447,Payment Issue,4/28/2024,,In Progress,High
4409,3379,Account Update,1/10/2024,1/19/2024,Closed,Medium
4410,3485,Technical Bug,3/13/2024,,Open,Medium
4411,4659,Technical Bug,5/3/2024,,Open,Low
4412,3221,Login Issue,2/7/2024,2/17/2024,Closed,Low
4413,3606,Login Issue,4/3/2024,4/7/2024,Closed,Low
4414,1526,Payment Issue,4/28/2024,,Open,Medium
4415,2896,Refund Request,6/11/2024,,Open,Medium
4416,1658,Account Update,3/11/2024,3/21/2024,Closed,Low
4417,3073,Technical Bug,5/19/2024,,Open,Medium
4418,1819,Login Issue,6/18/2024,,Open,Low
4419,3652,Account Update,4/7/2024,,In Progress,Medium
4420,1405,Refund Request,6/25/2024,6/27/2024,Closed,High
4421,3279,Technical Bug,5/6/2024,,Open,High
4422,3580,Technical Bug,3/7/2024,3/15/2024,Closed,Low
4423,4890,Refund Request,2/2/2024,,In Progress,Medium
4424,2573,Technical Bug,4/13/2024,4/17/2024,Closed,High
4425,2811,Refund Request,5/20/2024,,Open,Medium
4426,1504,Technical Bug,5/27/2024,,In Progress,Low
4427,4740,Payment Issue,6/9/2024,6/12/2024,Closed,Medium
4428,1178,Refund Request,2/3/2024,2/6/2024,Closed,Medium
4429,1131,Account Update,2/19/2024,2/24/2024,Closed,Low
4430,2846,Payment Issue,6/26/2024,7/5/2024,Closed,Low
4431,2478,Account Update,5/16/2024,5/17/2024,Closed,Medium
4432,3395,Technical Bug,1/7/2024,,In Progress,High
4433,3587,Account Update,5/16/2024,5/23/2024,Closed,High
4434,1771,Payment Issue,4/15/2024,,In Progress,Low
4435,2429,Refund Request,6/2/2024,6/12/2024,Closed,Medium
4436,3123,Login Issue,5/9/2024,5/10/2024,Closed,Low
4437,1578,Account Update,1/5/2024,1/13/2024,Closed,High
4438,3901,Login Issue,4/22/2024,,Open,Low
4439,2515,Account Update,3/6/2024,,Open,Low
4440,1193,Account Update,4/25/2024,4/26/2024,Closed,Low
4441,3007,Refund Request,5/17/2024,5/26/2024,Closed,Medium
4442,2185,Technical Bug,6/7/2024,,Open,Low
4443,3394,Payment Issue,6/9/2024,6/10/2024,Closed,Medium
4444,3998,Payment Issue,4/17/2024,,Open,Medium
4445,2384,Payment Issue,4/20/2024,,In Progress,Medium
4446,2792,Technical Bug,5/13/2024,,Open,Low
4447,4655,Login Issue,1/14/2024,1/19/2024,Closed,Low
4448,2110,Payment Issue,3/18/2024,3/24/2024,Closed,Low
4449,4333,Login Issue,1/15/2024,1/20/2024,Closed,Medium
4450,3261,Technical Bug,4/30/2024,,Open,Medium
4451,4736,Technical Bug,6/19/2024,6/24/2024,Closed,Low
4452,4793,Refund Request,5/27/2024,,In Progress,Medium
4453,2936,Payment Issue,1/21/2024,1/28/2024,Closed,Low
4454,3620,Refund Request,1/29/2024,2/8/2024,Closed,Medium
4455,1779,Payment Issue,3/13/2024,3/17/2024,Closed,High
4456,1261,Technical Bug,4/2/2024,,Open,Low
4457,1729,Technical Bug,6/20/2024,,Open,Medium
4458,1282,Account Update,6/10/2024,,In Progress,Medium
4459,4719,Account Update,2/16/2024,,In Progress,Medium
4460,2490,Technical Bug,1/9/2024,1/18/2024,Closed,Medium
4461,4451,Technical Bug,4/21/2024,4/22/2024,Closed,Medium
4462,1361,Login Issue,1/30/2024,2/1/2024,Closed,Low
4463,4520,Login Issue,1/17/2024,,Open,Medium
4464,1440,Refund Request,6/28/2024,7/1/2024,Closed,Medium
4465,3140,Account Update,2/28/2024,,In Progress,High
4466,2644,Account Update,4/28/2024,5/7/2024,Closed,Medium
4467,3800,Technical Bug,5/11/2024,5/16/2024,Closed,Low
4468,1866,Technical Bug,6/16/2024,,Open,Medium
4469,2447,Refund Request,4/5/2024,,Open,Medium
4470,1141,Account Update,5/14/2024,5/16/2024,Closed,Medium
4471,2314,Login Issue,2/7/2024,,In Progress,High
4472,2455,Payment Issue,2/1/2024,,In Progress,High
4473,3796,Refund Request,3/9/2024,,In Progress,Low
4474,2875,Payment Issue,3/7/2024,3/15/2024,Closed,Low
4475,2847,Login Issue,2/25/2024,3/1/2024,Closed,Medium
4476,2712,Login Issue,1/20/2024,,In Progress,Medium
4477,3700,Payment Issue,4/29/2024,5/6/2024,Closed,Medium
4478,1700,Refund Request,5/24/2024,,In Progress,Medium
4479,1997,Payment Issue,5/23/2024,5/31/2024,Closed,Medium
4480,3096,Refund Request,1/11/2024,1/14/2024,Closed,Low
4481,2325,Refund Request,5/20/2024,5/27/2024,Closed,Medium
4482,1880,Technical Bug,5/25/2024,5/29/2024,Closed,Low
4483,2213,Account Update,1/14/2024,,Open,Medium
4484,2159,Account Update,2/3/2024,2/5/2024,Closed,High
4485,1554,Login Issue,3/26/2024,,In Progress,Low
4486,1403,Technical Bug,5/4/2024,5/6/2024,Closed,Low
4487,1891,Account Update,6/2/2024,,Open,Low
4488,3912,Refund Request,6/18/2024,6/21/2024,Closed,Low
4489,1601,Refund Request,6/15/2024,6/19/2024,Closed,Low
4490,2830,Payment Issue,5/9/2024,5/18/2024,Closed,Medium
4491,1340,Payment Issue,2/19/2024,2/28/2024,Closed,Medium
4492,4828,Refund Request,4/22/2024,4/24/2024,Closed,Low
4493,2968,Refund Request,5/23/2024,5/26/2024,Closed,Medium
4494,1703,Payment Issue,3/2/2024,,Open,High
4495,1317,Account Update,4/7/2024,4/13/2024,Closed,Low
4496,3665,Login Issue,5/18/2024,5/25/2024,Closed,High
4497,2386,Payment Issue,5/6/2024,,Open,Low
4498,4893,Account Update,1/30/2024,1/31/2024,Closed,Low
4499,3429,Account Update,6/3/2024,6/12/2024,Closed,Medium
4500,3280,Account Update,3/26/2024,,In Progress,Low
4501,2800,Technical Bug,3/21/2024,3/29/2024,Closed,Low
4502,2367,Technical Bug,3/19/2024,3/29/2024,Closed,Low
4503,2572,Account Update,5/16/2024,5/22/2024,Closed,High
4504,1816,Refund Request,3/16/2024,,Open,Low
4505,1552,Technical Bug,5/9/2024,5/14/2024,Closed,Medium
4506,4600,Payment Issue,2/18/2024,,In Progress,Medium
4507,1855,Technical Bug,2/17/2024,2/24/2024,Closed,Low
4508,2812,Refund Request,2/24/2024,2/27/2024,Closed,Low
4509,3866,Login Issue,3/20/2024,,Open,Low
4510,4642,Technical Bug,3/7/2024,,In Progress,Low
4511,1182,Account Update,4/24/2024,,In Progress,Low
4512,4112,Account Update,4/21/2024,,Open,Low
4513,2574,Account Update,6/7/2024,6/10/2024,Closed,Low
4514,1396,Login Issue,4/16/2024,,Open,Low
4515,2727,Refund Request,1/26/2024,2/1/2024,Closed,Medium
4516,3826,Payment Issue,4/19/2024,,Open,Low
4517,2517,Refund Request,3/6/2024,,Open,High
4518,4730,Login Issue,6/6/2024,,Open,Low
4519,1906,Account Update,4/10/2024,,In Progress,Medium
4520,2356,Refund Request,1/1/2024,,In Progress,High
4521,3174,Payment Issue,3/10/2024,,Open,Low
4522,4629,Account Update,5/29/2024,5/31/2024,Closed,Medium
4523,4628,Payment Issue,4/22/2024,,Open,Medium
4524,1000,Technical Bug,2/23/2024,,Open,High
4525,4239,Payment Issue,5/21/2024,,In Progress,Medium
4526,4691,Account Update,1/14/2024,,Open,Low
4527,1018,Technical Bug,1/19/2024,1/23/2024,Closed,Medium
4528,4403,Account Update,6/2/2024,6/3/2024,Closed,Medium
4529,1583,Account Update,2/28/2024,,Open,Low
4530,1455,Technical Bug,5/29/2024,6/1/2024,Closed,Medium
4531,4004,Payment Issue,1/6/2024,,In Progress,Medium
4532,3036,Login Issue,3/3/2024,3/13/2024,Closed,Low
4533,2132,Login Issue,3/17/2024,,Open,High
4534,4339,Login Issue,3/14/2024,,In Progress,Low
4535,3492,Login Issue,5/6/2024,,In Progress,Medium
4536,4311,Refund Request,5/26/2024,,Open,Low
4537,2952,Login Issue,4/4/2024,4/12/2024,Closed,High
4538,4372,Technical Bug,1/10/2024,,Open,Medium
4539,3649,Login Issue,2/6/2024,2/11/2024,Closed,Medium
4540,3150,Account Update,5/24/2024,5/26/2024,Closed,High
4541,1987,Login Issue,5/12/2024,,Open,Low
4542,4321,Payment Issue,5/28/2024,,Open,Low
4543,4524,Technical Bug,4/27/2024,5/7/2024,Closed,Medium
4544,1519,Technical Bug,6/15/2024,6/21/2024,Closed,Medium
4545,4224,Refund Request,5/27/2024,6/5/2024,Closed,Medium
4546,1858,Account Update,5/22/2024,5/30/2024,Closed,Medium
4547,1173,Technical Bug,3/19/2024,,Open,Medium
4548,2366,Payment Issue,2/22/2024,2/25/2024,Closed,Low
4549,4741,Login Issue,2/2/2024,,Open,High
4550,4052,Technical Bug,5/1/2024,,In Progress,Medium
4551,3478,Payment Issue,6/20/2024,6/29/2024,Closed,High
4552,1726,Login Issue,6/26/2024,,Open,High
4553,4760,Refund Request,2/1/2024,,Open,Low
4554,2710,Technical Bug,3/19/2024,,Open,Medium
4555,2875,Technical Bug,6/4/2024,,Open,Low
4556,3897,Payment Issue,1/3/2024,1/13/2024,Closed,High
4557,2681,Account Update,2/22/2024,,In Progress,Medium
4558,2347,Refund Request,6/18/2024,6/27/2024,Closed,Low
4559,1989,Account Update,1/2/2024,1/9/2024,Closed,High
4560,4744,Technical Bug,4/30/2024,5/8/2024,Closed,Medium
4561,3686,Account Update,5/29/2024,6/4/2024,Closed,High
4562,1419,Login Issue,6/1/2024,,Open,Low
4563,1593,Refund Request,6/8/2024,,Open,High
4564,3532,Account Update,5/14/2024,,In Progress,Medium
4565,4730,Login Issue,3/2/2024,,In Progress,Medium
4566,2774,Payment Issue,1/31/2024,,Open,High
4567,3459,Account Update,3/3/2024,,Open,Medium
4568,1935,Refund Request,2/6/2024,2/9/2024,Closed,Medium
4569,2107,Login Issue,3/8/2024,3/10/2024,Closed,Low
4570,2136,Account Update,3/19/2024,3/22/2024,Closed,High
4571,4808,Payment Issue,5/16/2024,,Open,Medium
4572,1331,Account Update,2/15/2024,,In Progress,High
4573,4449,Login Issue,4/4/2024,4/7/2024,Closed,Low
4574,4826,Account Update,2/3/2024,,Open,Low
4575,3702,Refund Request,4/17/2024,4/24/2024,Closed,Low
4576,3088,Technical Bug,2/29/2024,,Open,Medium
4577,2793,Login Issue,5/20/2024,5/29/2024,Closed,Low
4578,1958,Login Issue,2/5/2024,2/14/2024,Closed,Low
